,id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,가게 이름,별점,리뷰 수,태그들,연번,업소명,소재지,지정등급,지정번호,지정일자
6218,1997611999,텀브커피 쌍문점,음식점 > 카페 > 커피전문점,CE7,카페,02-907-5525,서울 도봉구 쌍문동 103-44,서울 도봉구 도봉로109길 27,127.0317228,37.64687121,http://place.map.kakao.com/1997611999,390,텀브커피 쌍문점,5,1,#제로페이,,,,,,
6395,2084988667,키웨스트 연산군묘점,음식점 > 카페 > 커피전문점,CE7,카페,,서울 도봉구 방학동 584,서울 도봉구 방학로17길 85,127.0210759,37.6625687,http://place.map.kakao.com/2084988667,817,키웨스트 연산군묘점,3.3,14,"#로스팅전문, #루프탑있는, #애견동반카페, #친목모임, #제로페이",,,,,,
5384,2091958276,어로어,음식점 > 카페 > 커피전문점,CE7,카페,02-2205-8588,서울 도봉구 창동 291-51,서울 도봉구 해등로16길 52-19,127.0432444,37.65472502,http://place.map.kakao.com/2091958276,717,어로어,4.3,9,"#aroar, #도봉브런치, #어로어카페, #창동카페, #파스타, #브런치카페, #핸드드립전문점, #카카오페이, #제로페이",,,,,,
6320,2132512895,쿠바프레소 쌍문동점,음식점 > 카페 > 커피전문점,CE7,카페,,서울 도봉구 쌍문동 668-12,서울 도봉구 도봉로129길 24,127.037089,37.65548664,http://place.map.kakao.com/2132512895,504,쿠바프레소 쌍문동점,5,3,#제로페이,,,,,,
6125,2143927117,휴인,음식점 > 카페 > 커피전문점,CE7,카페,,서울 도봉구 창동 621-52,서울 도봉구 도봉로110라길 5,127.0358492,37.64587804,http://place.map.kakao.com/2143927117,725,휴인,0,0,#제로페이,,,,,,
5369,1423698188,달리는커피 창동역점,음식점 > 카페 > 커피전문점 > 달리는커피,CE7,카페,02-907-8181,서울 도봉구 창동 331-2,서울 도봉구 노해로65길 17,127.0460804,37.65205253,http://place.map.kakao.com/1423698188,486,달리는커피 창동역점,4.6,5,"#카카오페이, #제로페이",,,,,,
5373,727963121,더벤티 창동점,음식점 > 카페 > 커피전문점 > 더벤티,CE7,카페,02-903-3675,서울 도봉구 창동 743-28,서울 도봉구 마들로 550,127.0496453,37.6604104,http://place.map.kakao.com/727963121,451,더벤티 창동점,3,4,"#카카오페이, #제로페이",7565,더벤티 창동점,서울특별시 도봉구 마들로 550(1동 103호 창동),매우우수,HG210009404,2023-10-06
6241,1454595510,더벤티 쌍문역점,음식점 > 카페 > 커피전문점 > 더벤티,CE7,카페,,서울 도봉구 쌍문동 88-21,서울 도봉구 도봉로 489,127.0348333,37.64937867,http://place.map.kakao.com/1454595510,525,더벤티 쌍문역점,5,1,"#카카오페이, #제로페이",,,,,,
5341,1882013483,더벤티 창동역점,음식점 > 카페 > 커피전문점 > 더벤티,CE7,카페,,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.0490229,37.65317757,http://place.map.kakao.com/1882013483,242,더벤티 창동역점,3.2,6,"#카카오페이, #제로페이",,,,,,
6469,2074461998,더벤티 방학역점,음식점 > 카페 > 커피전문점 > 더벤티,CE7,카페,070-8698-0055,서울 도봉구 도봉동 619-20,서울 도봉구 도봉로153길 14,127.0426922,37.66997523,http://place.map.kakao.com/2074461998,744,더벤티 방학역점,4,8,"#카카오페이, #제로페이",,,,,,
5365,219790311,매머드익스프레스 창동역2번출구점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,CE7,카페,0507-1460-5011,서울 도봉구 창동 254-35,서울 도봉구 노해로63가길 12,127.0452312,37.65319981,http://place.map.kakao.com/219790311,466,매머드익스프레스 창동역2번출구점,5,1,"#디저트카페, #카카오페이, #제로페이",29735,매머드 익스프레스 창동역2번출구점,서울특별시 도봉구 노해로63가길 12(1층 창동),매우우수,HG240626390,2024-07-25
5412,1237296006,매머드익스프레스 도봉구청점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,CE7,카페,,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.0465107,37.66801505,http://place.map.kakao.com/1237296006,754,매머드익스프레스 도봉구청점,0,0,"#카카오페이, #제로페이",,,,,,
5364,1623619437,매머드익스프레스 창동이마트점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,CE7,카페,,서울 도봉구 창동 135-26,서울 도봉구 노해로65길 4,127.0471556,37.6517755,http://place.map.kakao.com/1623619437,453,매머드익스프레스 창동이마트점,2.7,3,"#카카오페이, #제로페이",,,,,,
6250,1895109882,매머드익스프레스 도봉한일병원점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,CE7,카페,,서울 도봉구 쌍문동 315-30,서울 도봉구 도봉로109길 58,127.0302487,37.64716802,http://place.map.kakao.com/1895109882,320,매머드익스프레스 도봉한일병원점,4.5,2,"#카카오페이, #제로페이",,,,,,
5349,2062624881,매머드익스프레스 창동점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,CE7,카페,,서울 도봉구 창동 7,서울 도봉구 마들로11가길 6-25,127.0490336,37.65222072,http://place.map.kakao.com/2062624881,344,매머드익스프레스 창동점,4,4,"#카카오페이, #제로페이",,,,,,
6393,79326740,메가MGC커피 방학점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-954-6555,서울 도봉구 방학동 280-6,서울 도봉구 방학로 192,127.0308544,37.66231067,http://place.map.kakao.com/79326740,752,메가MGC커피 방학점,4,4,"#카카오페이, #제로페이",,,,,,
5343,134004806,메가MGC커피 창동역점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-998-4242,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.049204,37.6529054,http://place.map.kakao.com/134004806,267,메가MGC커피 창동역점,2.8,6,"#카카오페이, #제로페이",,,,,,
6095,137544143,메가MGC커피 창동중앙점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-991-2990,서울 도봉구 창동 621-54,서울 도봉구 도봉로110길 68,127.0373847,37.6461866,http://place.map.kakao.com/137544143,904,메가MGC커피 창동중앙점,2.9,7,"#카카오페이, #제로페이",,,,,,
6365,159080285,메가MGC커피 쌍문2동주민센터점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-999-0133,서울 도봉구 쌍문동 41-3,서울 도봉구 방학로3길 122,127.0382235,37.65797209,http://place.map.kakao.com/159080285,459,메가MGC커피 쌍문2동주민센터점,0,0,"#카카오페이, #제로페이",,,,,,
6388,235462522,메가MGC커피 쌍문세라믹점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-999-0787,서울 도봉구 쌍문동 19-15,서울 도봉구 도당로 14,127.0352324,37.65946955,http://place.map.kakao.com/235462522,479,메가MGC커피 쌍문세라믹점,2.3,14,#제로페이,,,,,,
6064,585227643,메가MGC커피 신창시장점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-6104-0927,서울 도봉구 창동 569-85,서울 도봉구 덕릉로 238,127.0386614,37.63902967,http://place.map.kakao.com/585227643,1050,메가MGC커피 신창시장점,3.9,9,#제로페이,,,,,,
5370,679539181,메가MGC커피 창동이마트점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-902-7778,서울 도봉구 창동 333-2,서울 도봉구 노해로65길 11,127.0462434,37.65186686,http://place.map.kakao.com/679539181,492,메가MGC커피 창동이마트점,2.8,5,"#카카오페이, #제로페이",,,,,,
5444,705389115,메가MGC커피 신도봉시장점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-955-5556,서울 도봉구 방학동 653-18,서울 도봉구 도봉로 727,127.0432234,37.66934255,http://place.map.kakao.com/705389115,631,메가MGC커피 신도봉시장점,3.7,3,"#카카오페이, #제로페이",,,,,,
6183,753529210,메가MGC커피 쌍문역점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-991-1041,서울 도봉구 창동 661-33,서울 도봉구 도봉로 492,127.0353941,37.64922533,http://place.map.kakao.com/753529210,553,메가MGC커피 쌍문역점,4.7,3,"#카카오페이, #제로페이",,,,,,
5485,841566753,메가MGC커피 도봉역점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-955-4418,서울 도봉구 도봉동 600-1,서울 도봉구 도봉로 817,127.0446779,37.67738234,http://place.map.kakao.com/841566753,542,메가MGC커피 도봉역점,0,0,"#카카오페이, #제로페이",,,,,,
6033,847497331,메가MGC커피 창동대우점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-991-2999,서울 도봉구 창동 607-46,서울 도봉구 덕릉로63가길 17,127.03939,37.64349471,http://place.map.kakao.com/847497331,1039,메가MGC커피 창동대우점,5,3,"#카카오페이, #제로페이",,,,,,
6431,1021958248,메가MGC커피 방학도깨비시장점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-3491-9279,서울 도봉구 방학동 661-1,서울 도봉구 도당로 81,127.0360194,37.66513649,http://place.map.kakao.com/1021958248,498,메가MGC커피 방학도깨비시장점,3,6,"#카카오페이, #제로페이",,,,,,
6194,1267906417,메가MGC커피 쌍문점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-992-0707,서울 도봉구 쌍문동 96-43,서울 도봉구 도봉로 457,127.0332094,37.64668519,http://place.map.kakao.com/1267906417,452,메가MGC커피 쌍문점,3.4,10,"#카카오페이, #제로페이",,,,,,
6450,1574832283,메가MGC커피 방학중앙점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-955-1002,서울 도봉구 방학동 687-34,서울 도봉구 방학로2길 35,127.0407849,37.66449434,http://place.map.kakao.com/1574832283,461,메가MGC커피 방학중앙점,5,1,"#카카오페이, #제로페이",,,,,,
6354,1769392204,메가MGC커피 쌍문선덕점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-900-2777,서울 도봉구 쌍문동 256,서울 도봉구 해등로 255,127.0280974,37.65754337,http://place.map.kakao.com/1769392204,564,메가MGC커피 쌍문선덕점,5,1,"#카카오페이, #제로페이",,,,,,
6053,1790390542,메가MGC커피 창동신창점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-998-8988,서울 도봉구 창동 501-20,서울 도봉구 우이천로4길 31,127.0411025,37.63409595,http://place.map.kakao.com/1790390542,1088,메가MGC커피 창동신창점,3.9,7,"#카카오페이, #제로페이",,,,,,
5392,1793352976,메가MGC커피 방학역점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-3492-0181,서울 도봉구 방학동 715-9,서울 도봉구 도봉로150길 40,127.0454043,37.66587025,http://place.map.kakao.com/1793352976,697,메가MGC커피 방학역점,1.9,16,"#카카오페이, #제로페이",,,,,,
6196,2048004224,메가MGC커피 서울우이교사거리점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,02-991-1005,서울 도봉구 쌍문동 103-81,서울 도봉구 우이천로 284,127.0305872,37.64364508,http://place.map.kakao.com/2048004224,438,메가MGC커피 서울우이교사거리점,2.3,3,"#카카오페이, #제로페이",28841,메가엠지씨커피서울우이교사거리점,서울특별시 도봉구 우이천로 284(제이빌딩 1층 쌍문동),매우우수,HG240625487,2024-07-04
5416,38061839,빽다방 도봉구청점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-3494-0410,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.0466219,37.66816727,http://place.map.kakao.com/38061839,766,빽다방 도봉구청점,0,0,"#카카오페이, #제로페이",30407,빽다방 도봉구청점,서울특별시 도봉구 마들로 650(도봉월드상가 1층 102-2호 방학동),매우우수,HG240627065,2024-08-06
6244,114276151,빽다방 쌍문역점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-902-7971,서울 도봉구 쌍문동 88-144,서울 도봉구 도봉로 479,127.03434,37.64857694,http://place.map.kakao.com/114276151,372,빽다방 쌍문역점,4.3,6,"#카카오페이, #제로페이",,,,,,
6157,152108466,빽다방 쌍문역2번출구점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,,서울 도봉구 창동 659-29,서울 도봉구 도봉로 476,127.0347623,37.64787675,http://place.map.kakao.com/152108466,612,빽다방 쌍문역2번출구점,3,1,"#카카오페이, #제로페이",,,,,,
5352,273094629,빽다방 창동역서부점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-2135-1221,서울 도봉구 창동 135-13,서울 도봉구 노해로63다길 10,127.0465526,37.65334976,http://place.map.kakao.com/273094629,359,빽다방 창동역서부점,5,4,"#카카오페이, #제로페이",,,,,,
6267,320476505,빽다방 도봉구민회관점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-902-1711,서울 도봉구 쌍문동 694,서울 도봉구 도봉로 551,127.0378364,37.6544728,http://place.map.kakao.com/320476505,564,빽다방 도봉구민회관점,2.3,3,"#카카오페이, #제로페이",,,,,,
5411,1184815875,빽다방 방학사거리점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-6958-7770,서울 도봉구 방학동 703-64,서울 도봉구 도봉로 679,127.0424786,37.6650992,http://place.map.kakao.com/1184815875,748,빽다방 방학사거리점,5,1,"#카카오페이, #제로페이",,,,,,
5334,1322265569,빽다방 창동역점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-995-7711,서울 도봉구 창동 13-2,서울 도봉구 마들로11길 57,127.0501393,37.6535429,http://place.map.kakao.com/1322265569,192,빽다방 창동역점,4.4,5,"#카카오페이, #제로페이",,,,,,
6302,1651844584,빽다방 서울숭미초교점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,070-8211-3455,서울 도봉구 쌍문동 315-78,서울 도봉구 노해로 178,127.0283553,37.65006515,http://place.map.kakao.com/1651844584,328,빽다방 서울숭미초교점,0,0,"#카카오페이, #제로페이",32696,빽다방(서울숭미초교점),서울특별시 도봉구 노해로 178(1층 쌍문동),매우우수,HG240629370,2024-10-07
6370,1967724048,빽다방 쌍문세라믹점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-995-5551,서울 도봉구 쌍문동 19,서울 도봉구 도당로 10,127.0353047,37.65910824,http://place.map.kakao.com/1967724048,569,빽다방 쌍문세라믹점,3.6,10,"#카카오페이, #제로페이",10512,빽다방 쌍문세라믹점,"서울특별시 도봉구 도당로 10(1층 105호 쌍문동, 쌍문동 LG트윈빌1)",매우우수,HG220004933,2024-06-28
6467,2056831062,빽다방 방학역점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,02-954-8748,서울 도봉구 도봉동 619-17,서울 도봉구 도봉로153길 20,127.042351,37.6700231,http://place.map.kakao.com/2056831062,659,빽다방 방학역점,4.7,3,"#카카오페이, #제로페이",,,,,,
5440,136013316,셀렉토커피 방학역점,음식점 > 카페 > 커피전문점 > 셀렉토커피,CE7,카페,02-955-6734,서울 도봉구 방학동 719-2,서울 도봉구 도봉로152길 16,127.0447535,37.66922935,http://place.map.kakao.com/136013316,649,셀렉토커피 방학역점,2.3,3,#제로페이,,,,,,
5344,168087611,셀렉토커피 창동역점,음식점 > 카페 > 커피전문점 > 셀렉토커피,CE7,카페,02-994-0313,서울 도봉구 창동 5-1,서울 도봉구 마들로11가길 16,127.0489171,37.65255504,http://place.map.kakao.com/168087611,311,셀렉토커피 창동역점,0,0,"#카카오페이, #제로페이",,,,,,
6403,15775630,이디야커피 방학점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-954-6549,서울 도봉구 방학동 670,서울 도봉구 방학로 171,127.0332752,37.66216946,http://place.map.kakao.com/15775630,586,이디야커피 방학점,3.8,4,"#카카오페이, #제로페이",4676,이디야커피,"서울특별시 도봉구 방학로 171(방학동,102호)",매우우수,HG210001753,2023-03-19
5336,16501421,이디야커피 창동역점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-900-9307,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.0496168,37.65338455,http://place.map.kakao.com/16501421,209,이디야커피 창동역점,1.5,6,"#카카오페이, #제로페이",,,,,,
6243,17956652,이디야커피 쌍문역점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-999-2651,서울 도봉구 쌍문동 88-20,서울 도봉구 도봉로117길 4,127.0347336,37.64944717,http://place.map.kakao.com/17956652,441,이디야커피 쌍문역점,1.6,18,"#카카오페이, #제로페이",,,,,,
5380,18300341,이디야커피 창동학원가점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-993-3824,서울 도봉구 창동 288-40,서울 도봉구 해등로16길 61,127.0433761,37.65513492,http://place.map.kakao.com/18300341,624,이디야커피 창동학원가점,3.4,11,"#카카오페이, #제로페이",,,,,,
6068,23735332,이디야커피 신창점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-6111-9140,서울 도봉구 창동 578-146,서울 도봉구 덕릉로 235,127.0381084,37.63890642,http://place.map.kakao.com/23735332,1065,이디야커피 신창점,4,4,"#카카오페이, #제로페이",,,,,,
5490,26524606,이디야커피 도봉역점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-955-1307,서울 도봉구 도봉동 596-20,서울 도봉구 도봉로 823,127.0447632,37.67791119,http://place.map.kakao.com/26524606,570,이디야커피 도봉역점,4.3,4,"#카카오페이, #제로페이",,,,,,
6396,224979662,이디야커피 솔밭공원역점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,,서울 도봉구 쌍문동 507-61,서울 도봉구 삼양로 594,127.0135538,37.6560503,http://place.map.kakao.com/224979662,813,이디야커피 솔밭공원역점,4,3,"#카카오페이, #제로페이",30009,이디야 솔밭공원역점,"서울특별시 도봉구 삼양로 594(C-1동 1층 101호 쌍문동, 주함해븐빌)",매우우수,HG240626664,2024-07-29
6046,294218766,이디야커피 창동대우점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-993-3050,서울 도봉구 창동 609-156,서울 도봉구 덕릉로63가길 30,127.0387452,37.64344447,http://place.map.kakao.com/294218766,1115,이디야커피 창동대우점,5,2,"#카카오페이, #제로페이",8796,이디야커피 창동대우점,서울특별시 도봉구 덕릉로63가길 30(1층 창동),매우우수,HG220000943,2024-02-17
6279,359121892,이디야커피 쌍문동점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-998-7007,서울 도봉구 쌍문동 342-3,서울 도봉구 노해로 162,127.0272568,37.64878691,http://place.map.kakao.com/359121892,411,이디야커피 쌍문동점,2.2,6,"#카카오페이, #제로페이",5249,이디야 쌍문동점,서울특별시 도봉구 노해로 162(1층 쌍문동),우수,HG210003622,2023-05-04
5330,918403220,이디야커피 창동하나로마트점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-999-7337,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.0508317,37.65511032,http://place.map.kakao.com/918403220,89,이디야커피 창동하나로마트점,0,0,"#카카오페이, #제로페이",7969,이디야커피창동하나로마트점,서울특별시 도봉구 마들로11길 20(농협창동유통센타 1층 창동),매우우수,HG210010336,2023-11-04
5840,1493910396,이디야커피 창동제일점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-998-4660,서울 도봉구 창동 33-3,서울 도봉구 노해로70길 81,127.0524762,37.64895318,http://place.map.kakao.com/1493910396,580,이디야커피 창동제일점,0,0,"#이동약자접근, #카카오페이, #제로페이",9403,이디야창동제일점,서울특별시 도봉구 노해로70길 81(1층 101호 창동),매우우수,HG220002480,2024-04-13
6352,1839381490,이디야커피 선덕고사거리점,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,카페,02-906-0256,서울 도봉구 쌍문동 256,서울 도봉구 해등로 255,127.0280271,37.65732534,http://place.map.kakao.com/1839381490,572,이디야커피 선덕고사거리점,3.4,12,"#카카오페이, #제로페이",,,,,,
5394,1893965594,카페게이트 방학역점,음식점 > 카페 > 커피전문점 > 카페게이트,CE7,카페,02-954-8096,서울 도봉구 방학동 715-19,서울 도봉구 도봉로150길 34,127.045087,37.66591722,http://place.map.kakao.com/1893965594,717,카페게이트 방학역점,5,3,#제로페이,,,,,,
6253,277406274,카페베네 한일병원점,음식점 > 카페 > 커피전문점 > 카페베네,CE7,카페,02-990-9500,서울 도봉구 쌍문동 388-1,서울 도봉구 우이천로 308,127.0287572,37.64631516,http://place.map.kakao.com/277406274,385,카페베네 한일병원점,0,0,"#카카오페이, #제로페이",,,,,,
5358,1436014744,카페인중독 창동점,음식점 > 카페 > 커피전문점 > 카페인중독,CE7,카페,02-991-1533,서울 도봉구 창동 254-25,서울 도봉구 해등로16길 104-8,127.0454596,37.65426288,http://place.map.kakao.com/1436014744,401,카페인중독 창동점,4.2,5,#제로페이,,,,,,
5426,344382217,커피에반하다 방학역점,음식점 > 카페 > 커피전문점 > 커피에반하다,CE7,카페,02-954-8966,서울 도봉구 방학동 718-6,서울 도봉구 마들로 649-20,127.044745,37.66820854,http://place.map.kakao.com/344382217,655,커피에반하다 방학역점,3.8,5,#제로페이,,,,,,
6276,1282079067,커피에반하다 쌍문역시티프라디움점,음식점 > 카페 > 커피전문점 > 커피에반하다,CE7,카페,02-999-1633,서울 도봉구 쌍문동 734,서울 도봉구 노해로 144,127.0261979,37.64748974,http://place.map.kakao.com/1282079067,425,커피에반하다 쌍문역시티프라디움점,5,4,"#쌍문동카페, #쌍문동커피숍, #커피에반하다, #베이커리카페, #애견동반카페, #이동약자접근, #카카오페이, #제로페이",,,,,,
5362,72063257,컴포즈커피 창동역서부점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,02-990-0279,서울 도봉구 창동 74-5,서울 도봉구 노해로63길 78,127.0463323,37.65258581,http://place.map.kakao.com/72063257,428,컴포즈커피 창동역서부점,4.5,2,"#카카오페이, #제로페이",,,,,,
6432,103174458,컴포즈커피 방학도깨비시장점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,070-7543-7170,서울 도봉구 방학동 632-55,서울 도봉구 도당로13길 23,127.0350313,37.66564674,http://place.map.kakao.com/103174458,511,컴포즈커피 방학도깨비시장점,5,2,"#카카오페이, #제로페이",,,,,,
6369,116409222,컴포즈커피 쌍문현대점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,02-907-4237,서울 도봉구 쌍문동 209,서울 도봉구 해등로 218,127.0326841,37.65813683,http://place.map.kakao.com/116409222,479,컴포즈커피 쌍문현대점,5,2,"#친목모임, #카카오페이, #제로페이",,,,,,
6335,450620353,컴포즈커피 방학선덕점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,02-905-1050,서울 도봉구 쌍문동 262-10,서울 도봉구 시루봉로 59,127.0277683,37.6561262,http://place.map.kakao.com/450620353,594,컴포즈커피 방학선덕점,3,4,"#카카오페이, #제로페이",,,,,,
5354,1258254803,컴포즈커피 창동동아점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,02-998-8241,서울 도봉구 창동 26,서울 도봉구 노해로 384,127.051105,37.65206668,http://place.map.kakao.com/1258254803,371,컴포즈커피 창동동아점,4,6,"#카카오페이, #제로페이",13506,컴포즈커피 창동동아점,서울특별시 도봉구 노해로 384(동아아파트 동아상가 제1층 제1-1호 창동),매우우수,HG220011121,2022-12-14
6374,1391240256,컴포즈커피 방학신동아점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,02-955-4237,서울 도봉구 방학동 484-15,서울 도봉구 시루봉로 106,127.0278287,37.6600896,http://place.map.kakao.com/1391240256,671,컴포즈커피 방학신동아점,3,2,"#카카오페이, #제로페이",,,,,,
6184,1541229430,컴포즈커피 쌍문역점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,02-904-3339,서울 도봉구 창동 659-3,서울 도봉구 도봉로 488,127.0352682,37.64899652,http://place.map.kakao.com/1541229430,554,컴포즈커피 쌍문역점,1.7,3,"#카카오페이, #제로페이",,,,,,
5425,18612755,탐앤탐스 도봉구청점,음식점 > 카페 > 커피전문점 > 탐앤탐스,CE7,카페,02-956-9482,서울 도봉구 방학동 718-7,서울 도봉구 마들로 657,127.0459083,37.66889735,http://place.map.kakao.com/18612755,652,탐앤탐스 도봉구청점,3.1,7,"#카카오페이, #제로페이",,,,,,
5331,306496938,텐퍼센트커피 창동역점,음식점 > 카페 > 커피전문점 > 텐퍼센트커피,CE7,카페,070-7602-7173,서울 도봉구 창동 1-28,서울 도봉구 마들로13길 61,127.0496864,37.6540116,http://place.map.kakao.com/306496938,139,텐퍼센트커피 창동역점,5,4,"#카카오페이, #제로페이",,,,,,
5399,14499483,토프레소 방학역점,음식점 > 카페 > 커피전문점 > 토프레소,CE7,카페,02-956-0266,서울 도봉구 방학동 716-2,서울 도봉구 도봉로150길 27,127.0447743,37.66614439,http://place.map.kakao.com/14499483,754,토프레소 방학역점,5,1,"#서울키즈오케이존, #제로페이",,,,,,
5419,861389811,투썸플레이스 방학역점,음식점 > 카페 > 커피전문점 > 투썸플레이스,CE7,카페,02-954-7799,서울 도봉구 방학동 706-9,서울 도봉구 도봉로 696,127.0434247,37.6666125,http://place.map.kakao.com/861389811,704,투썸플레이스 방학역점,3.1,22,"#남녀구분화장실, #카카오페이, #제로페이",,,,,,
6430,1981789673,리프패럿 방학동점,음식점 > 카페 > 테마카페,CE7,카페,010-2814-0616,서울 도봉구 방학동 696,서울 도봉구 도당로 80,127.0363456,37.66483546,http://place.map.kakao.com/1981789673,484,리프패럿 방학동점,5,2,"#데이트코스, #분위기좋은, #실내놀거리, #앵무새카페, #이색카페, #제로페이",,,,,,
6409,2022339845,카페토요,음식점 > 카페 > 테마카페,CE7,카페,,서울 도봉구 방학동 307-2,서울 도봉구 시루봉로 149,127.0282235,37.66417276,http://place.map.kakao.com/2022339845,735,카페토요,4,2,"#공방카페, #애견동반카페, #카카오페이, #제로페이",,,,,,
6408,27290740,설나루,음식점 > 카페 > 테마카페 > 디저트카페,CE7,카페,,서울 도봉구 방학동 307-2,서울 도봉구 시루봉로 149,127.0281793,37.66411601,http://place.map.kakao.com/27290740,728,설나루,3.8,4,#제로페이,,,,,,
6343,90926338,메종드쌍문,음식점 > 카페 > 테마카페 > 디저트카페,CE7,카페,02-6449-9122,서울 도봉구 쌍문동 628,서울 도봉구 해등로 158-1,127.0390119,37.65719338,http://place.map.kakao.com/90926338,433,메종드쌍문,3.7,26,"#감성카페, #디저트카페, #수제케이크, #카카오페이, #제로페이",,,,,,
5493,170722593,릴리라이크,음식점 > 카페 > 테마카페 > 디저트카페,CE7,카페,070-4048-6440,서울 도봉구 도봉동 655-1,서울 도봉구 도봉로170길 44,127.0478989,37.6798867,http://place.map.kakao.com/170722593,484,릴리라이크,5,5,"#도봉구데이트, #도봉동신상카페, #도봉디저트카페, #디저트선물, #선물세트, #디저트카페, #수제디저트, #애견동반카페, #카카오페이, #제로페이",,,,,,
6435,534604503,빙수다,음식점 > 카페 > 테마카페 > 디저트카페,CE7,카페,,서울 도봉구 방학동 634-4,서울 도봉구 도당로13나길 3,127.0352604,37.66592778,http://place.map.kakao.com/534604503,569,빙수다,3,1,#제로페이,,,,,,
6038,595034622,밀콩,음식점 > 카페 > 테마카페 > 디저트카페,CE7,카페,,서울 도봉구 창동 609-155,서울 도봉구 덕릉로63가길 26,127.0388733,37.64352101,http://place.map.kakao.com/595034622,1085,밀콩,4,1,#제로페이,,,,,,
6418,662420980,카페 포레누아,음식점 > 카페 > 테마카페 > 디저트카페,CE7,카페,,서울 도봉구 방학동 666-12,서울 도봉구 도당로9길 22,127.0332813,37.6630389,http://place.map.kakao.com/662420980,516,카페 포레누아,5,1,"#카카오페이, #제로페이",,,,,,
